Comment,Sentimento,texto_limpo,y,User Verified,Thumbnail,Comment ID,Profile URL,Comment URL,Comment_limpo,Predicao,Unnamed: 0,Unnamed: 1,Name,Username,Profile ID,Date,Likes
Só vou usar intimus depois dessa 🩷,Positivo,só vou usar intimus depois dessa amor,1,no,https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/472489968_1904351453307058_527353533132642056_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QH_aRCCuDU_v26bKUTQ6Sff1SizLOabvkNNWuGBsoWIUZtqlrLtMXSgCxbUO6-P-_k&_nc_ohc=4z6_SVWRCEgQ7kNvwHC5_pX&_nc_gid=d1pPGpv7RkSNHoyDNXQ44Q&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYEuZTs3t72sG2X9n5XU4Jo9cVsk7Bt5mYsT5_KmwItifg&oe=67F5AEBE&_nc_sid=0985b0,18373487005190815,https://www.instagram.com/daily_namelia,https://www.instagram.com/p/DGWW0phRuYb/c/18373487005190815,só vou usar intimus depois dessa amor,1.0,8.0,,daily_namelia,,72058624783.0,2025-02-26 16:01:13,0.0
"@krolg_s eu olhei várias vezes mas não parece, scrr tô precisando de um exame de vista 😂😂😂",Neutro,_s eu olhei várias vezes mas não parece scrr tô precisando de um exame de vista divertido divertido divertido,0,no,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/474983678_1230472098023627_4183240345141080211_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QH_aRCCuDU_v26bKUTQ6Sff1SizLOabvkNNWuGBsoWIUZtqlrLtMXSgCxbUO6-P-_k&_nc_ohc=EWYNW1TKMhgQ7kNvwHDAyLK&_nc_gid=d1pPGpv7RkSNHoyDNXQ44Q&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYEW7sXq3pnaP0DreBldPTP0QQcQxJRaCm5pcFre5yMqPQ&oe=67F5E022&_nc_sid=0985b0,17937590816862286,https://www.instagram.com/sophia_felbeck,https://www.instagram.com/p/DGWW0phRuYb/c/17937590816862286,_s eu olhei várias vezes mas não parece scrr tô precisando de um exame de vista divertido divertido divertido,1.0,9.0,,sophia_felbeck,,43971495903.0,2025-02-26 19:04:24,0.0
@myckaelly_777 ok.,Neutro,_77 ok,0,no,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/487447004_1374636290227028_1580956143326321094_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QH_aRCCuDU_v26bKUTQ6Sff1SizLOabvkNNWuGBsoWIUZtqlrLtMXSgCxbUO6-P-_k&_nc_ohc=GAB3OQneyUUQ7kNvwEMb7wt&_nc_gid=d1pPGpv7RkSNHoyDNXQ44Q&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYHVuUFwu_7zfezwdl_0vaWJBOj8x22ew7vpv1AlVZHcdg&oe=67F5C935&_nc_sid=0985b0,18023437412409826,https://www.instagram.com/dudacadastri2,https://www.instagram.com/p/DGWW0phRuYb/c/18023437412409826,_77 ok,1.0,10.0,,dudacadastri2,,71061425356.0,2025-02-26 19:26:10,0.0
📍Seloko-num-compensa,Neutro,selokonumcompensa,0,no,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-19/483610681_3650353448595006_6948492382675302156_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QH_aRCCuDU_v26bKUTQ6Sff1SizLOabvkNNWuGBsoWIUZtqlrLtMXSgCxbUO6-P-_k&_nc_ohc=yFEqfsavYHgQ7kNvwFILzL0&_nc_gid=d1pPGpv7RkSNHoyDNXQ44Q&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGLndySyKHSb-xMc8DBUP2D57cT4yqNHystxIKAKefvWQ&oe=67F5B3CA&_nc_sid=0985b0,17891532711186609,https://www.instagram.com/iste.phannylayy,https://www.instagram.com/p/DGWW0phRuYb/c/17891532711186609,selokonumcompensa,1.0,11.0,,iste.phannylayy,,71533237608.0,2025-02-26 20:03:56,0.0
Super masculina,Neutro,super masculina,0,no,https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/475991867_545603235192477_8849111084351578186_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QH_aRCCuDU_v26bKUTQ6Sff1SizLOabvkNNWuGBsoWIUZtqlrLtMXSgCxbUO6-P-_k&_nc_ohc=GLxmsQB41EwQ7kNvwG4N8Pk&_nc_gid=d1pPGpv7RkSNHoyDNXQ44Q&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGxudmyNoyrmzeezFxYeIwY6wejXQE-CvCSLcvqGb8PdQ&oe=67F5C4E6&_nc_sid=0985b0,18079739725568559,https://www.instagram.com/_s.alvsxz,https://www.instagram.com/p/DGWW0phRuYb/c/18079739725568559,super masculina,1.0,12.0,,_s.alvsxz,,65227903650.0,2025-02-26 20:46:20,0.0
@whinderssonnunes  marca ele aqui pra ver se ele melhora vendo ela ♡,Neutro,marca ele aqui pra ver se ele melhora vendo ela,0,no,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-19/483355483_934657168522002_7631622804093914004_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QH_aRCCuDU_v26bKUTQ6Sff1SizLOabvkNNWuGBsoWIUZtqlrLtMXSgCxbUO6-P-_k&_nc_ohc=aWZxM4kkKkwQ7kNvwHaF9RO&_nc_gid=d1pPGpv7RkSNHoyDNXQ44Q&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYG3vxtDduhl_JSMJnL4uNKyx7gDO9nDKgOOjIDcXu3rrQ&oe=67F5D967&_nc_sid=0985b0,18071109481828025,https://www.instagram.com/olive.ira0199,https://www.instagram.com/p/DGWW0phRuYb/c/18071109481828025,marca ele aqui pra ver se ele melhora vendo ela,0.0,13.0,,olive.ira0199,,67445028515.0,2025-02-26 21:23:25,0.0
Eu pensei tu pensou nos pensamos,Neutro,eu pensei tu pensou nos pensamos,0,no,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/483015992_452837641152176_8250748670620311676_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QH_aRCCuDU_v26bKUTQ6Sff1SizLOabvkNNWuGBsoWIUZtqlrLtMXSgCxbUO6-P-_k&_nc_ohc=zIoK-kM6l4cQ7kNvwGj7_rS&_nc_gid=d1pPGpv7RkSNHoyDNXQ44Q&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYF-nK1GcinKKg9TDFLGJxBWAvbJojFGRETXJFeMHYU4Yg&oe=67F5B21F&_nc_sid=0985b0,18241268917303264,https://www.instagram.com/laylilamarques,https://www.instagram.com/p/DGWW0phRuYb/c/18241268917303264,eu pensei tu pensou nos pensamos,1.0,14.0,,laylilamarques,,55149280052.0,2025-02-26 21:36:55,0.0
Kkkkkkkkkkkkkkk,Neutro,kkk,0,no,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/488625276_2127840617665991_5031114295108310600_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QH_aRCCuDU_v26bKUTQ6Sff1SizLOabvkNNWuGBsoWIUZtqlrLtMXSgCxbUO6-P-_k&_nc_ohc=4Dt5VdOjsw4Q7kNvwGX73fp&_nc_gid=d1pPGpv7RkSNHoyDNXQ44Q&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGuuP7ygXabR2rEFoJe7ZNHr3LzJ7F1W8pPHB5yAAkXvQ&oe=67F5DFC4&_nc_sid=0985b0,18033801221249989,https://www.instagram.com/layza_souza_02,https://www.instagram.com/p/DGWW0phRuYb/c/18033801221249989,kkk,0.0,15.0,,layza_souza_02,,72333826054.0,2025-02-26 22:02:42,0.0
"Olá,bom dia.
Meu nome eh Fernanda,sou do bairro lagoinha,atualmente encontro-me em uma situação delicada na qual enfrento uma gravidez de risco.
Venho por meio dessa msg pedir ajuda de ALIMENTOS,pois cheguei recentemente de sp onde n posso trabalhar e meu esposo eh meu maior apoio pra acompanhar pro hospital no q impossibilita o msm de ficar em um emprego fixo,sendo assim dificultando ainda mais a situação.
Desde já agradeço a todos q possam ajudar.
Pix:Fernandasteffany995@gmail.com 
Ponto de entrega de alimentos:casa da minha mãe na vila lagoinha",Neutro,"olábom dia
meu nome eh fernandasou do bairro lagoinhaatualmente encontrome em uma situação delicada na qual enfrento uma gravidez de risco
venho por meio dessa msg pedir ajuda de alimentospois cheguei recentemente de sp onde n posso trabalhar e meu esposo eh meu maior apoio pra acompanhar pro hospital no q impossibilita o msm de ficar em um emprego fixosendo assim dificultando ainda mais a situação
desde já agradeço a todos q possam ajudar
pixfernandasteffany995com 
ponto de entrega de alimentoscasa da minha mãe na vila lagoinha",0,no,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/481209764_464909136572480_7869571907719023010_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QH_aRCCuDU_v26bKUTQ6Sff1SizLOabvkNNWuGBsoWIUZtqlrLtMXSgCxbUO6-P-_k&_nc_ohc=Yq-uuLD8oZQQ7kNvwFkxOK1&_nc_gid=d1pPGpv7RkSNHoyDNXQ44Q&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYHhhQF5ncbTd--JMAnCPKeiFMFMmXHE5BIa9LnkS4naLg&oe=67F5B51C&_nc_sid=0985b0,18038040362184837,https://www.instagram.com/fernandananda1382,https://www.instagram.com/p/DGWW0phRuYb/c/18038040362184837,"olábom dia
meu nome eh fernandasou do bairro lagoinhaatualmente encontrome em uma situação delicada na qual enfrento uma gravidez de risco
venho por meio dessa msg pedir ajuda de alimentospois cheguei recentemente de sp onde n posso trabalhar e meu esposo eh meu maior apoio pra acompanhar pro hospital no q impossibilita o msm de ficar em um emprego fixosendo assim dificultando ainda mais a situação
desde já agradeço a todos q possam ajudar
pixfernandasteffany995com 
ponto de entrega de alimentoscasa da minha mãe na vila lagoinha",0.0,16.0,,fernandananda1382,,57236617366.0,2025-02-26 22:47:02,0.0
@nenis._.babe 🤠👍,Positivo,_babe positivo,1,no,https://scontent-lhr6-2.cdninstagram.com/v/t51.2885-19/484364040_1849368715853465_7274767098720417622_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QH_aRCCuDU_v26bKUTQ6Sff1SizLOabvkNNWuGBsoWIUZtqlrLtMXSgCxbUO6-P-_k&_nc_ohc=KZDPYoPpUNoQ7kNvwHl850K&_nc_gid=d1pPGpv7RkSNHoyDNXQ44Q&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYH6Pmv6DppNGeUsQ1vy4iDNy1fCd7jA_EteO_tWM28jFA&oe=67F5CE77&_nc_sid=0985b0,17996839949769638,https://www.instagram.com/eduarda.quintinno,https://www.instagram.com/p/DGWW0phRuYb/c/17996839949769638,_babe positivo,1.0,17.0,,eduarda.quintinno,,71145160794.0,2025-02-27 00:11:26,0.0
@e_miilyz,Neutro,_miilyz,0,no,https://scontent-dus1-1.cdninstagram.com/v/t51.2885-19/464760996_1254146839119862_3605321457742435801_n.png?stp=dst-jpg_e0_s150x150_tt6&cb=8577c754-c2464923&_nc_ad=z-m&_nc_ht=scontent-dus1-1.cdninstagram.com&_nc_cat=1&_nc_oc=Q6cZ2QEubOIzJLUC2XwKU9enkaldanvLmWlWwZshl__im5-u0hoprpvBcKnzZ8v9pH9FxDfUDYdKVCOVbCgUQl2k1DmM&_nc_ohc=tgOCEj-H9bIQ7kNvwGzl-GL&_nc_gid=AkwKkTaO3Jcxs7SwxuLI4Q&edm=ANct6CgBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5-cb8577c754-c2464923&oh=00_AYEjOz03cenUa6wsWAEYGkAUWKxxE3PBU08fjoZ_i70qBw&oe=67F5ABA8&_nc_sid=e9e035,17960383340887094,https://www.instagram.com/_mary_jannie_,https://www.instagram.com/p/DGWW0phRuYb/c/17960383340887094,_miilyz,1.0,18.0,,_mary_jannie_,,67933381314.0,2025-02-27 00:16:38,0.0
@_mary_jannie_ ?,Neutro,_mary_jannie_,0,no,https://scontent-dus1-1.cdninstagram.com/v/t51.2885-19/464760996_1254146839119862_3605321457742435801_n.png?stp=dst-jpg_e0_s150x150_tt6&cb=8577c754-c2464923&_nc_ad=z-m&_nc_ht=scontent-dus1-1.cdninstagram.com&_nc_cat=1&_nc_oc=Q6cZ2QEubOIzJLUC2XwKU9enkaldanvLmWlWwZshl__im5-u0hoprpvBcKnzZ8v9pH9FxDfUDYdKVCOVbCgUQl2k1DmM&_nc_ohc=tgOCEj-H9bIQ7kNvwGzl-GL&_nc_gid=AkwKkTaO3Jcxs7SwxuLI4Q&edm=ANct6CgBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5-cb8577c754-c2464923&oh=00_AYEjOz03cenUa6wsWAEYGkAUWKxxE3PBU08fjoZ_i70qBw&oe=67F5ABA8&_nc_sid=e9e035,17896034283170388,https://www.instagram.com/desconhecidaxr.____,https://www.instagram.com/p/DGWW0phRuYb/c/17896034283170388,_mary_jannie_,1.0,19.0,,desconhecidaxr.____,,71392347335.0,2025-02-27 00:31:44,0.0
"Patricinhas pobres, me sigam 🥲",Neutro,patricinhas pobres me sigam,0,no,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/462802773_1710592533023999_8986379481486705315_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QH_aRCCuDU_v26bKUTQ6Sff1SizLOabvkNNWuGBsoWIUZtqlrLtMXSgCxbUO6-P-_k&_nc_ohc=YIyK9BwmtJUQ7kNvwGEBy2s&_nc_gid=d1pPGpv7RkSNHoyDNXQ44Q&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGcPvMkqQcrJ8zunEFyPDCvqLEex1TBfghHilqR5IcvRQ&oe=67F5BA9F&_nc_sid=0985b0,17850774447406722,https://www.instagram.com/patricinhapobreee,https://www.instagram.com/p/DGWW0phRuYb/c/17850774447406722,patricinhas pobres me sigam,1.0,20.0,,patricinhapobreee,,69580570881.0,2025-02-27 02:20:55,0.0
Maravilhoso😂,Positivo,maravilhosodivertido,1,no,https://scontent-lhr6-2.cdninstagram.com/v/t51.2885-19/487682547_1166885051280125_5213499472049314171_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QH_aRCCuDU_v26bKUTQ6Sff1SizLOabvkNNWuGBsoWIUZtqlrLtMXSgCxbUO6-P-_k&_nc_ohc=BrrJH8UwfUkQ7kNvwGCKMSD&_nc_gid=d1pPGpv7RkSNHoyDNXQ44Q&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGXkBVlze3lyMw_i9YfoR-qzLVGr_y0jXoieIXzYQopYw&oe=67F5DB78&_nc_sid=0985b0,18292174531173207,https://www.instagram.com/primosantre,https://www.instagram.com/p/DGWW0phRuYb/c/18292174531173207,maravilhosodivertido,1.0,21.0,,primosantre,,59463776144.0,2025-02-27 03:05:05,0.0
O brilho voltando...,Positivo,o brilho voltando,1,no,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-19/461742284_1518288212903082_6101221633627264804_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QH_aRCCuDU_v26bKUTQ6Sff1SizLOabvkNNWuGBsoWIUZtqlrLtMXSgCxbUO6-P-_k&_nc_ohc=7Btv8utLwwIQ7kNvwHP8jN4&_nc_gid=d1pPGpv7RkSNHoyDNXQ44Q&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGpzxYa3WYtx4d2JBLTxXS_ZgTa3foyzjvE7mQDEToXMQ&oe=67F5BE1F&_nc_sid=0985b0,18043558922081271,https://www.instagram.com/raissaaraujor_,https://www.instagram.com/p/DGWW0phRuYb/c/18043558922081271,o brilho voltando,1.0,22.0,,raissaaraujor_,,55832316368.0,2025-02-27 03:11:12,0.0
Para mim e ótimo,Positivo,para mim e ótimo,1,no,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-19/428582514_3489277521339819_6226820526464429104_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QH_aRCCuDU_v26bKUTQ6Sff1SizLOabvkNNWuGBsoWIUZtqlrLtMXSgCxbUO6-P-_k&_nc_ohc=KiIvBnGSuS8Q7kNvwEosRGn&_nc_gid=d1pPGpv7RkSNHoyDNXQ44Q&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGyN4eNfcAj84gio1_0ChhjndWOElAIfZ6M7f6-Vz-wPA&oe=67F5DCA1&_nc_sid=0985b0,17940812858844626,https://www.instagram.com/aracelidivino1,https://www.instagram.com/p/DGWW0phRuYb/c/17940812858844626,para mim e ótimo,1.0,23.0,,aracelidivino1,,489161901.0,2025-02-27 03:54:08,0.0
A Gisele no início shejsjsk,Neutro,a gisele no início shejsjsk,0,no,https://scontent-lhr6-2.cdninstagram.com/v/t51.2885-19/156592920_450418246161936_1053665107517200796_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QH_aRCCuDU_v26bKUTQ6Sff1SizLOabvkNNWuGBsoWIUZtqlrLtMXSgCxbUO6-P-_k&_nc_ohc=Deh1JLt1qG0Q7kNvwFOF-lw&_nc_gid=d1pPGpv7RkSNHoyDNXQ44Q&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGkGRod5lsugXlhbZvuv89Iw03nnKZPOAmUV9RSvkPeYA&oe=67F5C7F3&_nc_sid=0985b0,18032164031628979,https://www.instagram.com/itsgish,https://www.instagram.com/p/DGWW0phRuYb/c/18032164031628979,a gisele no início shejsjsk,0.0,24.0,,itsgish,,966164347.0,2025-02-27 07:16:56,0.0
@dailylask obrigada,Neutro,obrigada,0,no,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/461949655_1686253082157463_2587265423728621062_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QH_aRCCuDU_v26bKUTQ6Sff1SizLOabvkNNWuGBsoWIUZtqlrLtMXSgCxbUO6-P-_k&_nc_ohc=n15U13NCLycQ7kNvwErLCY-&_nc_gid=d1pPGpv7RkSNHoyDNXQ44Q&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYHg-QUygVkFjmjdm_ObdQ52CLmASt3mUfVbCX3Zrme4_g&oe=67F5D78C&_nc_sid=0985b0,18068912896845705,https://www.instagram.com/daella.ofht,https://www.instagram.com/p/DGWW0phRuYb/c/18068912896845705,obrigada,0.0,25.0,,daella.ofht,,69475512630.0,2025-02-27 09:40:51,0.0
Amoooooo essa marca❤️😍,Positivo,amoo essa marcaamor encantado,1,no,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-19/486152600_3256234731185785_7030480963297549551_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QH_aRCCuDU_v26bKUTQ6Sff1SizLOabvkNNWuGBsoWIUZtqlrLtMXSgCxbUO6-P-_k&_nc_ohc=nUAO7AtVSXEQ7kNvwHpWW_A&_nc_gid=d1pPGpv7RkSNHoyDNXQ44Q&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGbt_yWHRmf9AZDhnHLVZUy3Oh4T0H4qApsmGG4543O9Q&oe=67F5B0A5&_nc_sid=0985b0,18057264070885946,https://www.instagram.com/queziajoia2022,https://www.instagram.com/p/DGWW0phRuYb/c/18057264070885946,amoo essa marcaamor encantado,1.0,26.0,,queziajoia2022,,54732776050.0,2025-02-27 09:55:37,0.0
mana? Se você acha desnecessário uma NECESSIDADE,Neutro,mana se você acha desnecessário uma necessidade,0,no,https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/476453338_9433685960029586_4507866523432244040_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QH_aRCCuDU_v26bKUTQ6Sff1SizLOabvkNNWuGBsoWIUZtqlrLtMXSgCxbUO6-P-_k&_nc_ohc=KLz2wFBjV_EQ7kNvwEvt5eH&_nc_gid=d1pPGpv7RkSNHoyDNXQ44Q&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYFDr0fN6t2dZrLOnS7YaN5KQe6bhVRHjGtWCimm_hO1zg&oe=67F5BB19&_nc_sid=0985b0,17957264888866221,https://www.instagram.com/wfdavida,https://www.instagram.com/p/DGWW0phRuYb/c/17957264888866221,mana se você acha desnecessário uma necessidade,1.0,27.0,,wfdavida,,69715104819.0,2025-02-27 09:58:13,0.0
Oi Bom dia,Neutro,oi bom dia,0,no,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/480611803_645727994518075_5918367908801582171_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QH_aRCCuDU_v26bKUTQ6Sff1SizLOabvkNNWuGBsoWIUZtqlrLtMXSgCxbUO6-P-_k&_nc_ohc=G23Tzk9yplYQ7kNvwHRPgI5&_nc_gid=d1pPGpv7RkSNHoyDNXQ44Q&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYHa5AXydj_nZPAlCqCB3Dg3mmK8hUloDFrI60ZKVYuBkA&oe=67F5DF7D&_nc_sid=0985b0,18330049315093504,https://www.instagram.com/grazielemariadearaujo,https://www.instagram.com/p/DGWW0phRuYb/c/18330049315093504,oi bom dia,1.0,28.0,,grazielemariadearaujo,,71641253976.0,2025-02-27 10:05:56,0.0
"Ui, some da minha tela coisa feia",Negativo,ui some da minha tela coisa feia,-1,no,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-19/472302579_965113452184331_8114826985360867197_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QH_aRCCuDU_v26bKUTQ6Sff1SizLOabvkNNWuGBsoWIUZtqlrLtMXSgCxbUO6-P-_k&_nc_ohc=6dzujG5KfqwQ7kNvwEUNGRB&_nc_gid=d1pPGpv7RkSNHoyDNXQ44Q&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYHLi2ijP_2eS2-ZH9QVO27PSd6uyZBz0fPhXicwgM06fA&oe=67F5D31D&_nc_sid=0985b0,18078805099654577,https://www.instagram.com/pvv_dasamy,https://www.instagram.com/p/DGWW0phRuYb/c/18078805099654577,ui some da minha tela coisa feia,1.0,29.0,,pvv_dasamy,,50370264915.0,2025-02-27 10:59:57,0.0
"Oi, tudo bem? Quer ganhar bônus incríveis de Páscoa comigo? Só preciso que você clique para me ajudar! https://k.kwai.com/w/wstHLdXjKwai797534324",Neutro,oi tudo bem quer ganhar bônus incríveis de páscoa comigo só preciso que você clique para me ajudar,0,no,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-19/483955962_1153308056486295_6130482543533422853_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QH_aRCCuDU_v26bKUTQ6Sff1SizLOabvkNNWuGBsoWIUZtqlrLtMXSgCxbUO6-P-_k&_nc_ohc=QNSWr00ohS4Q7kNvwGcPJLb&_nc_gid=d1pPGpv7RkSNHoyDNXQ44Q&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGe6-C8gQyz4p1e36mMbxh6mhy8aVNdJ64SdnhXQlOYEw&oe=67F5B174&_nc_sid=0985b0,18076038412672899,https://www.instagram.com/fly_vany,https://www.instagram.com/p/DGWW0phRuYb/c/18076038412672899,oi tudo bem quer ganhar bônus incríveis de páscoa comigo só preciso que você clique para me ajudar,1.0,30.0,,fly_vany,,67038579613.0,2025-02-27 11:49:12,0.0
🔥🔥,Positivo,quente quente,1,no,https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-19/487843871_2150978482023009_5840611874697297138_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QH_aRCCuDU_v26bKUTQ6Sff1SizLOabvkNNWuGBsoWIUZtqlrLtMXSgCxbUO6-P-_k&_nc_ohc=4STTe9NWNtAQ7kNvwHsa2X0&_nc_gid=d1pPGpv7RkSNHoyDNXQ44Q&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYFqbg9_6Xc9LvD7XyzKSAeH5xwv4d-IKECpDc7K3nTCeg&oe=67F5AFDF&_nc_sid=0985b0,18072812887825495,https://www.instagram.com/refernandes34,https://www.instagram.com/p/DGWW0phRuYb/c/18072812887825495,quente quente,1.0,31.0,,refernandes34,,59198750300.0,2025-02-27 12:42:31,0.0
"“achei a publi dela ruim, apenas isso” disse a muié falando q a luisa não presta pra nada KKKKKKKKKKK",Negativo,achei a publi dela ruim apenas isso disse a muié falando q a luisa não presta pra nada kk,-1,no,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-19/474677241_594206369993929_2135608279379490776_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QH_aRCCuDU_v26bKUTQ6Sff1SizLOabvkNNWuGBsoWIUZtqlrLtMXSgCxbUO6-P-_k&_nc_ohc=zttCW_lEo8QQ7kNvwH5KEBt&_nc_gid=d1pPGpv7RkSNHoyDNXQ44Q&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AYGlJR_-TVRKgBo1bPFB6VwD11THYtGhfXScq9BakuxfUw&oe=67F5DF8E&_nc_sid=0985b0,18396611278097205,https://www.instagram.com/melimmariane,https://www.instagram.com/p/DGWW0phRuYb/c/18396611278097205,achei a publi dela ruim apenas isso disse a muié falando q a luisa não presta pra nada kk,0.0,32.0,,melimmariane,,8521943187.0,2025-02-27 13:01:13,0.0
